,Return
2014-01-31,-0.030555297268524774
2014-02-28,0.04985064567902638
2014-03-31,0.01811937644827994
2014-04-30,-0.013889752034756078
2014-05-30,0.05634172207228289
2014-06-30,0.046100310753478625
2014-07-31,0.014792834267776538
2014-08-29,0.018317434617405225
2014-09-30,-0.026948378430782145
2014-10-31,0.026519803370096056
2014-11-28,-0.005470587251451026
2014-12-31,-0.01766393339311759
2015-01-30,0.06037336115029573
2015-02-27,0.004323813812133205
2015-03-31,0.007409616883860462
2015-04-30,0.02908633556151251
2015-05-29,0.0035603348360951055
2015-06-30,-0.005561119186275213
2015-07-31,0.03243280165811471
2015-08-31,-0.04656771911429128
2015-09-30,0.04268217105028662
2015-10-30,0.07602134541724283
2015-11-30,-0.03721004280863331
2015-12-31,0.06051423842198134
2016-01-29,-0.040892435063875916
2016-02-29,0.015844462422887576
2016-03-31,0.0492003573284194
2016-04-29,0.018550336281767155
2016-05-31,0.002485538371176161
2016-06-30,0.014617355319479802
2016-07-29,0.054448789388731864
2016-08-31,-0.024028569134608
2016-09-30,0.025700311200138166
2016-10-31,-0.001256371875054489
2016-11-30,-0.03728882921726112
2016-12-30,-0.013902258646417233
2017-01-31,0.04866610678760172
2017-02-28,0.0021321917722197242
2017-03-31,0.013771133960893365
2017-04-28,0.0052389166459475165
2017-05-31,0.048097297763277404
2017-06-30,0.002073646226394764
2017-07-31,0.02304445182866265
2017-08-31,-0.010613722431669963
2017-09-29,-0.010902812070389324
2017-10-31,0.02037728254589553
2017-11-30,0.033054326527824064
2017-12-29,-0.012597918681489368
2018-01-31,0.03368361779094326
2018-02-28,-0.014628882655735243
2018-03-30,-0.0025377537492766054
2018-04-30,-0.003519766994509308
2018-05-31,-0.0047716369559221445
2018-06-29,-0.01293057407410709
2018-07-31,0.0010771749572197863
2018-08-31,-0.0014163932587165356
2018-09-28,0.018991163591116682
2018-10-31,-0.05742180225162203
2018-11-30,-0.0031360877380123275
2018-12-31,-0.01568778345973393
2019-01-31,0.04121829144801586
2019-02-28,-0.00680024443059498
2019-03-29,-0.018808817273184
2019-04-30,-0.028742454187375165
2019-05-31,-0.02719872962312055
2019-06-28,0.017396506086740916
2019-07-31,-0.003789524706531737
2019-08-30,-0.030288422745382838
2019-09-30,0.031090495704818616
2019-10-31,0.024483172127272163
2019-11-29,0.004256012579247338
2019-12-31,0.02497123250905065
2020-01-31,-0.022377273439599676
2020-02-28,-0.07315573799583558
2020-03-31,-0.06348104619086704
2020-04-30,0.04161763907730581
2020-05-29,0.005627208294606692
2020-06-30,-0.008031118607691639
2020-07-31,-0.014102794862532306
2020-08-31,0.0499255551389072
2020-09-30,-0.024709198617626202
2020-10-30,-0.03077697279713623
2020-11-30,0.05731303559436147
2020-12-31,0.02189208593524628
2021-01-29,0.023305238101995123
2021-02-26,-0.023188005590085454
2021-03-31,0.03279033350042225
2021-04-30,-0.0192572665454554
2021-05-31,0.009686306420649653
2021-06-30,0.009645966867808964
2021-07-30,-0.002895418784793939
2021-08-31,0.041058213445853864
2021-09-30,0.01772752019940082
2021-10-29,-0.01483802249812582
2021-11-30,-0.021553858866338402
2021-12-31,0.01300808139418805
2022-01-31,-0.01475080062692928
2022-02-28,0.010625581813075284
2022-03-31,-0.036563062171280414
2022-04-29,-0.03893602614218915
2022-05-31,0.03764645892551625
2022-06-30,-0.04603196400247891
2022-07-29,0.029832211374010494
2022-08-31,-0.01568440871272831
2022-09-30,-0.049854598778249874
2022-10-31,-0.02361184360846906
2022-11-30,0.11079251979456087
2022-12-30,0.002738874844907571
2023-01-31,0.03910922366058719
2023-02-28,-0.04580650727727595
2023-03-31,0.04466072533357434
2023-04-28,0.03596822764337701
2023-05-31,-0.0073897738566347125
2023-06-30,0.019839188398256467
2023-07-31,0.033645324328748144
2023-08-31,0.026779607384005935
2023-09-29,-0.014509612155466057
2023-10-31,-0.032924609168438264
2023-11-30,0.029507364934655517
2023-12-29,-0.14519003063130143
2024-01-31,0.013179220820174899
2024-02-29,-0.0006763705834245276
2024-03-29,0.04845346896563606
2024-04-30,-0.017368391629825012
2024-05-31,0.007594875849967663
2024-06-28,-0.043592038068452715
2024-07-31,0.08076257511597779
2024-08-30,-0.003074521006988745
2024-09-30,0.012954484830749919
2024-10-31,-0.03634636609697558
2024-11-29,0.047092013544296325
2024-12-31,-0.019212455787060392
2025-01-31,0.054015319306387664
2025-02-28,0.05144576612465546
2025-03-31,0.038984110409468135
2025-04-30,0.0817902320430299
2025-05-30,0.018075065464165034
2025-06-30,0.05318031629142596
2025-07-31,0.012709493140698637
2025-08-29,0.03301788989273218
2025-09-30,0.023084752261321763
2025-10-31,0.0006837912584769986
2025-11-28,0.024415979141989362
2025-12-31,-0.007475603826802074
