,Return
2014-01-31,-0.03923633128915671
2014-02-28,0.02975553127503489
2014-03-31,0.006197807400385086
2014-04-30,-0.002709578853110347
2014-05-31,0.02762063626198266
2014-06-30,0.030230064009104683
2014-07-31,0.018713804471031093
2014-08-31,-0.00839126197141833
2014-09-30,-0.04292550036966754
2014-10-31,0.007047200223265888
2014-11-30,-0.015730309801206828
2014-12-31,-0.013479680974542326
2015-01-31,0.011874882997400768
2015-02-28,0.05348986646079953
2015-03-31,0.0009123198266080318
2015-04-30,0.03915757326594876
2015-05-31,-0.0022285957252295087
2015-06-30,-0.02899452368384016
2015-07-31,-0.0001901963579787007
2015-08-31,-0.08016454985930038
2015-09-30,-0.05649932741647142
2015-10-31,0.0899866908314918
2015-11-30,-0.009124546655078189
2015-12-31,0.01047804155679314
2016-01-31,-0.08525598763247874
2016-02-29,-0.025171413552320214
2016-03-31,0.07803882152874622
2016-04-30,0.03470962333504284
2016-05-31,-0.016361753330205814
2016-06-30,-0.013848206499896418
2016-07-31,0.07476535105918189
2016-08-31,0.00491584386560087
2016-09-30,0.01873114642183779
2016-10-31,0.008465327953432324
2016-11-30,-0.013751590283721539
2016-12-31,0.005173498485003649
2017-01-31,0.03733962574589992
2017-02-28,0.021537305287688546
2017-03-31,0.006930177779522383
2017-04-30,0.005417966666553531
2017-05-31,0.016869488346128794
2017-06-30,0.011455884259178439
2017-07-31,0.029807368377869337
2017-08-31,0.00023101810622303033
2017-09-30,0.009846496283119338
2017-10-31,0.03245732126526346
2017-11-30,0.02170372776326422
2017-12-31,0.013055747601689276
2018-01-31,0.044980178856993236
2018-02-28,-0.02674365975201698
2018-03-31,-0.028245557494393506
2018-04-30,0.012894646636817162
2018-05-31,-0.0108056925430456
2018-06-30,-0.015966513481563787
2018-07-31,0.014516408884210656
2018-08-31,-0.009975390346008004
2018-09-30,0.017588935589146516
2018-10-31,-0.0779729679820373
2018-11-30,0.00954915984262963
2018-12-31,-0.04617796180324827
2019-01-31,0.06803403306303686
2019-02-28,0.011959483523499717
2019-03-31,0.00789820545071189
2019-04-30,0.017945029666313124
2019-05-31,-0.04147398916132611
2019-06-30,0.047065461622689174
2019-07-31,-0.0019610686023390092
2019-08-31,-0.031538633566751274
2019-09-30,0.034873030615051266
2019-10-31,0.0429862237749895
2019-11-30,0.0011535396337022088
2019-12-31,0.02713189346721703
2020-01-31,-0.01980536784843483
2020-02-29,-0.08262515933167001
2020-03-31,-0.11881892890579253
2020-04-30,0.06320826752699144
2020-05-31,0.029849998637336925
2020-06-30,0.020807544783995467
2020-07-31,-0.009927200305095661
2020-08-31,0.06811119390935068
2020-09-30,-0.018078922150846367
2020-10-31,-0.011043772081734377
2020-11-30,0.12884497310200366
2020-12-31,0.043606343863183294
2021-01-31,-0.0010397408176810784
2021-02-28,0.03406455831975897
2021-03-31,0.018814593485064736
2021-04-30,-0.0032087129283221243
2021-05-31,0.025292814942130173
2021-06-30,-0.009884112305632424
2021-07-31,-0.019048108988542915
2021-08-31,0.0196339752301269
2021-09-30,0.014246343699289067
2021-10-31,-0.01142708668535208
2021-11-30,-0.041957619154349014
2021-12-31,0.02879544580518388
2022-01-31,-0.030752884159755755
2022-02-28,0.0017902493061849652
2022-03-31,0.01214453605894759
2022-04-30,-0.06694172017686438
2022-05-31,0.0076650935070089144
2022-06-30,-0.06488723105646137
2022-07-31,0.04115922574867996
2022-08-31,-0.021130845120936617
2022-09-30,-0.09621920809555538
2022-10-31,0.012786310967226103
2022-11-30,0.10597353814786556
2022-12-31,0.004752792474303913
2023-01-31,0.0695171373497949
2023-02-28,-0.045281874717136406
2023-03-31,0.028595821787867234
2023-04-30,0.005799825436366349
2023-05-31,-0.005642357105280436
2023-06-30,0.045958215728302734
2023-07-31,0.03748142751199867
2023-08-31,-0.03164570934435812
2023-09-30,-0.017833704395047386
2023-10-31,-0.05085617468057234
2023-11-30,0.0734367516112752
2023-12-31,0.052501645241709215
2024-01-31,0.01348449707348936
2024-02-29,0.023437979101121977
2024-03-31,0.02170455440912749
2024-04-30,-0.02974734628612801
2024-05-31,0.013820608717365755
2024-06-30,-0.00624318614412064
2024-07-31,0.04670430584224455
2024-08-31,0.01592115941599769
2024-09-30,0.025644883225248865
2024-10-31,-0.044399819688754436
2024-11-30,0.002406734812258416
2024-12-31,-0.011899195187041845
2025-01-31,0.014157268340287564
2025-02-28,-0.009817583862239408
2025-03-31,0.00342331747408539
2025-04-30,0.05593363855110872
2025-05-31,0.03463056964137537
2025-06-30,0.019849154869583434
2025-07-31,-0.0004964870612885448
2025-08-31,0.06005871336560478
2025-09-30,0.020109102249136805
2025-10-31,0.019533713104268217
2025-11-30,-0.0004961623460422328
2025-12-31,0.008424112927316272
