ReferenceWeight,CandidateWeight,DeltaWeight,AbsDeltaWeight,ChangeType,Year,ISIN
0.0014948378756375156,0.0037955967522287,0.002300758876591184,0.002300758876591184,Overweighted,2014,JP3246400000
0.0015800681242797078,0.0,-0.0015800681242797078,0.0015800681242797078,Removed,2014,JP3522200009
0.0013162773125879788,0.0,-0.0013162773125879788,0.0013162773125879788,Removed,2014,JP3605400005
0.0013005360517783602,1.5982274374757642e-05,-0.0012845537774036026,0.0012845537774036026,Underweighted,2014,JP3753000003
0.0012463693558365174,0.0,-0.0012463693558365174,0.0012463693558365174,Removed,2014,JP3551200003
0.0030753914718391084,0.0018681827412433696,-0.0012072087305957388,0.0012072087305957388,Underweighted,2014,JP3526600006
0.0012003326520111759,0.00011333318454794365,-0.0010869994674632321,0.0010869994674632321,Underweighted,2014,AU000000QAN2
0.0010888536680856865,2.196612693565829e-05,-0.001066887541150028,0.001066887541150028,Underweighted,2014,JP3449020001
0.0012820216157437268,0.00023066230081249448,-0.0010513593149312323,0.0010513593149312323,Underweighted,2014,JP3362700001
0.00285144593439361,0.0018107145660703015,-0.0010407313683233085,0.0010407313683233085,Underweighted,2014,JP3228600007
0.0013197786956958214,0.00036909875970483224,-0.0009506799359909892,0.0009506799359909892,Underweighted,2014,JP3289800009
0.007141917099158694,0.006218919515006966,-0.0009229975841517279,0.0009229975841517279,Underweighted,2014,HK0002007356
0.001354958784281745,0.00047018771773612715,-0.0008847710665456179,0.0008847710665456179,Underweighted,2014,JP3903000002
0.00252591040956842,0.0016468530885586294,-0.0008790573210097907,0.0008790573210097907,Underweighted,2014,HK0293001514
0.0007906941044446088,0.0,-0.0007906941044446088,0.0007906941044446088,Removed,2014,JP3845400005
0.003879695415847251,0.00311993917397968,-0.000759756241867571,0.000759756241867571,Underweighted,2014,HK0019000162
0.0007310475610557336,8.538613041023664e-06,-0.00072250894801471,0.00072250894801471,Underweighted,2014,JP3368000000
0.0006956912395118654,0.0,-0.0006956912395118654,0.0006956912395118654,Removed,2014,JP3158800007
0.0016860905368092142,0.002341775254121424,0.0006556847173122098,0.0006556847173122098,Overweighted,2014,JP3351600006
0.0006493220206715341,0.0,-0.0006493220206715341,0.0006493220206715341,Removed,2014,JP3850200001
