ReferenceWeight,CandidateWeight,DeltaWeight,AbsDeltaWeight,ChangeType,Year,ISIN
0.0,2.6736082064444753e-08,2.6736082064444753e-08,2.6736082064444753e-08,Added,2014,JP3242800005
0.0,2.640913307492752e-08,2.640913307492752e-08,2.640913307492752e-08,Added,2014,SG1U68934629
0.0,2.5772191488683918e-08,2.5772191488683918e-08,2.5772191488683918e-08,Added,2014,AU000000OZL8
0.0,2.5744012624528426e-08,2.5744012624528426e-08,2.5744012624528426e-08,Added,2014,JP3505000004
0.0,2.4831805193891285e-08,2.4831805193891285e-08,2.4831805193891285e-08,Added,2014,JP3435000009
0.0,2.4558944824414928e-08,2.4558944824414928e-08,2.4558944824414928e-08,Added,2014,JP3868400007
0.0,2.42582513882672e-08,2.42582513882672e-08,2.42582513882672e-08,Added,2014,AU000000NCM7
0.0,2.359126349979347e-08,2.359126349979347e-08,2.359126349979347e-08,Added,2014,AU000000SBM8
0.0,2.3036159799550212e-08,2.3036159799550212e-08,2.3036159799550212e-08,Added,2014,JP3452000007
0.0,2.2692956813075998e-08,2.2692956813075998e-08,2.2692956813075998e-08,Added,2014,JP3197800000
0.0,2.2543471110610228e-08,2.2543471110610228e-08,2.2543471110610228e-08,Added,2014,JP3672400003
0.0,2.235650598626173e-08,2.235650598626173e-08,2.235650598626173e-08,Added,2014,JP3496400007
0.0,2.162981663282543e-08,2.162981663282543e-08,2.162981663282543e-08,Added,2014,JP3294460005
0.0,2.1585582375133126e-08,2.1585582375133126e-08,2.1585582375133126e-08,Added,2014,JP3224200000
0.0,2.145717649588172e-08,2.145717649588172e-08,2.145717649588172e-08,Added,2014,JP3902400005
0.0,2.044177953161467e-08,2.044177953161467e-08,2.044177953161467e-08,Added,2014,AU000000DOW2
0.0,2.0327539753152306e-08,2.0327539753152306e-08,2.0327539753152306e-08,Added,2014,JP3266400005
0.0,1.974435650200436e-08,1.974435650200436e-08,1.974435650200436e-08,Added,2014,JP3792600003
0.0,1.9488380847868907e-08,1.9488380847868907e-08,1.9488380847868907e-08,Added,2014,JP3592200004
0.0,1.8902524216313654e-08,1.8902524216313654e-08,1.8902524216313654e-08,Added,2014,AU000000WOW2
0.0,1.8774437547318197e-08,1.8774437547318197e-08,1.8774437547318197e-08,Added,2014,JP3914400001
0.0,1.833725918982402e-08,1.833725918982402e-08,1.833725918982402e-08,Added,2014,JP3027680002
0.0,1.824133541352947e-08,1.824133541352947e-08,1.824133541352947e-08,Added,2014,JP3726800000
0.0,1.806442373192775e-08,1.806442373192775e-08,1.806442373192775e-08,Added,2014,JP3818000006
0.0,1.790029613705427e-08,1.790029613705427e-08,1.790029613705427e-08,Added,2014,JP3256000005
0.0,1.778769478967316e-08,1.778769478967316e-08,1.778769478967316e-08,Added,2014,JP3375800004
0.0,1.75951364766816e-08,1.75951364766816e-08,1.75951364766816e-08,Added,2014,JP3720800006
0.0,1.7066290963438067e-08,1.7066290963438067e-08,1.7066290963438067e-08,Added,2014,BMG8063F1068
0.0,1.7004911898320597e-08,1.7004911898320597e-08,1.7004911898320597e-08,Added,2014,JP3420600003
0.0,1.694567055014958e-08,1.694567055014958e-08,1.694567055014958e-08,Added,2014,JP3443600006
0.0,1.6757480609426124e-08,1.6757480609426124e-08,1.6757480609426124e-08,Added,2014,JP3388200002
0.0,1.6683070717276487e-08,1.6683070717276487e-08,1.6683070717276487e-08,Added,2014,AU000000WES1
0.0,1.5550008134760807e-08,1.5550008134760807e-08,1.5550008134760807e-08,Added,2014,JP3891600003
0.0,1.545889969583651e-08,1.545889969583651e-08,1.545889969583651e-08,Added,2014,JP3210200006
0.0,1.5334228118889978e-08,1.5334228118889978e-08,1.5334228118889978e-08,Added,2014,AU000000ERA9
0.0,1.5253408831584302e-08,1.5253408831584302e-08,1.5253408831584302e-08,Added,2014,JP3148800000
0.0,1.4378694388200826e-08,1.4378694388200826e-08,1.4378694388200826e-08,Added,2014,JP3519400000
0.0,1.4316505677546491e-08,1.4316505677546491e-08,1.4316505677546491e-08,Added,2014,JP3788600009
0.0,1.430910449033069e-08,1.430910449033069e-08,1.430910449033069e-08,Added,2014,JP3820000002
0.0,1.4260954359891177e-08,1.4260954359891177e-08,1.4260954359891177e-08,Added,2014,JP3893600001
0.0,1.3926917952318014e-08,1.3926917952318014e-08,1.3926917952318014e-08,Added,2014,JP3475350009
0.0,1.3912267035351186e-08,1.3912267035351186e-08,1.3912267035351186e-08,Added,2014,JP3495000006
0.0,1.3561056927409235e-08,1.3561056927409235e-08,1.3561056927409235e-08,Added,2014,JP3827200001
0.0,1.3547941617492047e-08,1.3547941617492047e-08,1.3547941617492047e-08,Added,2014,JP3164800009
0.0,1.311966092368761e-08,1.311966092368761e-08,1.311966092368761e-08,Added,2014,JP3320800000
0.0,1.2756914903552829e-08,1.2756914903552829e-08,1.2756914903552829e-08,Added,2014,JP3419400001
0.0,1.2660385343294798e-08,1.2660385343294798e-08,1.2660385343294798e-08,Added,2014,JP3165600002
0.0,1.2627114955161315e-08,1.2627114955161315e-08,1.2627114955161315e-08,Added,2014,JP3684000007
0.0,1.2340268915921377e-08,1.2340268915921377e-08,1.2340268915921377e-08,Added,2014,AU000000APA1
0.0,1.233969279939132e-08,1.233969279939132e-08,1.233969279939132e-08,Added,2014,JP3535800001
0.0,1.2092328807504191e-08,1.2092328807504191e-08,1.2092328807504191e-08,Added,2014,AU000000MAH3
0.0,1.2000898176063435e-08,1.2000898176063435e-08,1.2000898176063435e-08,Added,2014,JP3942800008
0.0,1.1955843630496349e-08,1.1955843630496349e-08,1.1955843630496349e-08,Added,2014,JP3359600008
0.0,1.189927952730134e-08,1.189927952730134e-08,1.189927952730134e-08,Added,2014,JP3407400005
0.0,1.1714380375748233e-08,1.1714380375748233e-08,1.1714380375748233e-08,Added,2014,JP3300600008
0.0,1.1570422928223839e-08,1.1570422928223839e-08,1.1570422928223839e-08,Added,2014,JP3973400009
0.0,1.1545088975664863e-08,1.1545088975664863e-08,1.1545088975664863e-08,Added,2014,JP3190000004
0.0,1.145859765429605e-08,1.145859765429605e-08,1.145859765429605e-08,Added,2014,JP3421100003
0.0,1.1141236687931282e-08,1.1141236687931282e-08,1.1141236687931282e-08,Added,2014,JP3613400005
0.0,1.0456958341234494e-08,1.0456958341234494e-08,1.0456958341234494e-08,Added,2014,JP3769000005
0.0,1.002346348872272e-08,1.002346348872272e-08,1.002346348872272e-08,Added,2014,JP3402600005
0.0,9.803682004707014e-09,9.803682004707014e-09,9.803682004707014e-09,Added,2014,NZFBUE0001S0
0.0,9.783311726014111e-09,9.783311726014111e-09,9.783311726014111e-09,Added,2014,JP3898400001
0.0,9.458356343530653e-09,9.458356343530653e-09,9.458356343530653e-09,Added,2014,JP3258000003
0.0,8.793803836152355e-09,8.793803836152355e-09,8.793803836152355e-09,Added,2014,JP3711600001
0.0,8.78095407412068e-09,8.78095407412068e-09,8.78095407412068e-09,Added,2014,JP3481800005
