Year,ISIN,Weight
2013,AU000000CQR9,4.5090297530950143e-07
2013,JP3229400001,4.947672792179142e-09
2013,JP3635400009,8.254371473144074e-09
2013,JP3210200006,1.5458899197606223e-08
2013,AU000000WBC1,1.480462814525304e-07
2013,JP3619800000,9.838892757869722e-10
2013,JP3209000003,8.376192260106386e-08
2013,AU000000CSR5,6.4343348895921074e-09
2013,JP3357200009,0.019125191821412806
2013,AU000000SIG5,4.369270035289346e-08
2013,HK0293001514,2.8576993041965027e-10
2013,JP3414750004,0.025151172927564306
2013,NZTELE0001S4,9.358562808784363e-08
2013,JP3734800000,2.8151379273103817e-08
2013,JP3870000001,1.856518091821274e-09
2013,AU000000SGP0,1.0993488362176731e-07
2013,AU000000APA1,1.234026867459054e-08
2013,JP3228600007,2.4306060504079346e-11
2013,JP3224200000,2.158558167245827e-08
2013,JP3827200001,1.3561056571895303e-08
2013,JP3870400003,4.5100278983062444e-08
2013,JP3638600001,3.4190995740978973e-09
2013,JP3738600000,0.007416449463797674
2013,JP3792600003,1.9744355871622286e-08
2013,JP3294460005,2.1629815940320434e-08
2013,JP3300600008,1.1714379956071854e-08
2013,JP3201200007,3.913342638309801e-08
2013,AU0000088338,4.0577307791298825e-09
2013,JP3769000005,1.045695794732373e-08
2013,JP3786200000,6.8714720574815995e-09
2013,JP3868400007,2.4558944080687982e-08
2013,JP3269600007,2.3275178437033713e-09
2013,AU000000WES1,1.668307011887499e-08
2013,AU000000SHL7,8.000621509904338e-08
2013,JP3449020001,1.7988103869900918e-10
2013,AU000000GWA4,4.7355770828219085e-08
2013,SG9999000020,5.348606872053361e-08
2013,AU000000LLC3,3.8241785635706896e-08
2013,HK0019000162,4.149236793189237e-10
2013,JP3320800000,1.3119660370918964e-08
2013,JP3402600005,1.0023463070211896e-08
2013,JP3197600004,0.029563522191097688
2013,JP3475350009,1.3926917414088553e-08
2013,AU0000224040,5.4838955644508795e-09
2013,JP3491000000,5.6011926709837914e-09
2013,AU000000ORG5,1.1415023009963795e-09
2013,JP3951600000,0.03446679307919478
2013,JP3528600004,1.7072676416301354e-07
2013,JP3814800003,6.098978208404579e-09
2013,JP3420600003,1.700491140838628e-08
2013,AU000000BLD2,3.1226855422075652e-09
2013,JP3429800000,0.006247001752537964
2013,JP3900000005,3.7055557771171306e-08
2013,JP3368000000,5.58717790222057e-10
2013,HK0200030994,4.84968728157302e-07
2013,JP3197800000,2.2692956139306492e-08
2013,JP3890310000,6.825124506797226e-08
2013,JP3626800001,3.6691921782287615e-09
2013,AU000000MQG1,3.137937293312675e-07
2013,HK0823032773,0.04072193775752777
2013,JP3522200009,1.6706430020615354e-11
2013,JP3898400001,9.783311381528095e-09
2013,JP3940000007,4.1178335661655865e-09
2013,BMG8063F1068,1.706629039290192e-08
2013,AU000000NCM7,2.425825058999397e-08
2013,JP3371200001,0.03457843777697042
2013,JP3914400001,1.8774436950970438e-08
2013,JP3977400005,0.04189243172894009
2013,JP3819400007,2.932232037252763e-08
2013,AU000000TLS2,4.586058698719778e-08
2013,JP3452000007,2.3036159049630274e-08
2013,AU000000ASX7,1.380974941788395e-07
2013,AU000000SGM7,2.882346546921518e-08
2013,SG1R50925390,1.7273934901332902e-09
2013,JP3112000009,1.3914108436189566e-09
2013,JP3266400005,2.032753912607405e-08
2013,JP3657400002,5.746989169109796e-08
2013,JP3877600001,9.42995604610544e-08
2013,SGXE34184239,6.969392430485292e-08
2013,BMG684371393,1.9484029382825566e-09
2013,JP3496400007,2.2356505283036914e-08
2013,JP3595200001,1.5093338696414341e-10
2013,JP3762600009,1.7369739140868216e-07
2013,JP3493800001,5.374970382662635e-09
2013,JP3672400003,2.2543470420086678e-08
2013,JP3820000002,1.4309104025729843e-08
2013,JP3122400009,1.4822907177942054e-07
2013,AU000000QBE9,1.519486952962556e-07
2013,SG1V61937297,4.6543697198436074e-10
2013,HK0002007356,0.10018327077741988
2013,JP3890350006,1.2508008148098529e-07
2013,JP3850200001,2.4997243497032444e-11
2013,AU000000CSL8,4.094051556791357e-08
2013,JP3493400000,4.928769298980973e-09
2013,JP3551200003,1.621606815487323e-11
2013,JP3582600007,2.2319354950095187e-07
2013,JP3726800000,1.824133479533741e-08
2013,HK0066009694,0.004365776550265263
2013,JP3551500006,7.510666715093722e-09
2013,JP3126400005,4.635304459650964e-08
2013,HK0011000095,0.007753322514162515
2013,JP3256000005,1.790029564041287e-08
2013,JP3359600008,1.1955843256128528e-08
2013,JP3830800003,1.0396184644719253e-09
2013,AU000000BHP4,8.495948501740741e-09
2013,JP3814000000,0.03380891364769868
2013,JP3405400007,6.78914573645096e-08
2013,JP3200450009,5.022128605880219e-08
2013,JP3539220008,7.566347712492883e-08
2013,AU000000CBA7,1.2071948595020788e-07
2013,JP3733000008,3.9032415126894606e-08
2013,JP3505000004,2.5744011776952375e-08
2013,JP3678000005,5.343041575650216e-09
2013,JP3385980002,7.50578471184219e-09
2013,JP3830000000,4.0119393996524025e-08
2013,AU000000ORI1,6.9426033939883225e-09
2013,JP3362700001,1.1418277552492544e-10
2013,JP3910660004,5.694259423245149e-08
2013,SG1R89002252,1.450152218595189e-07
2013,AU000000OZL8,2.57721909134066e-08
2013,AU000000IGO4,5.4024055205986384e-08
2013,JP3270000007,3.83316821001929e-08
2013,AU000000PPT9,2.217998464437379e-07
2013,JP3720800006,1.7595135949477985e-08
2013,JP3891600003,1.5550007708220955e-08
2013,AU000000SUN6,1.7712052895234828e-07
2013,NZFBUE0001S0,9.803681748118751e-09
2013,AU0000038911,5.9708314188905025e-09
2013,JP3421100003,1.1458597269860866e-08
2013,AU000000COH5,1.379056772803579e-07
2013,JP3633400001,0.02204647066576505
2013,JP3688370000,2.4705615478764643e-09
2013,JP3111200006,1.3892194905678865e-09
2013,AU000000AMP6,1.5028428286103653e-07
2013,AU000000ERA9,1.533422766508594e-08
2013,JP3551520004,7.335054954753348e-08
2013,JP3605400005,1.8532375842318846e-11
2013,JP3613400005,1.1141236348334052e-08
2013,JP3293200006,4.199160416341422e-09
2013,JP3180400008,0.005888138845599195
2013,JP3634600005,6.448606924417605e-09
2013,JP3375800004,1.7787694182155522e-08
