ReferenceWeight,CandidateWeight,DeltaWeight,AbsDeltaWeight,ChangeType,Year,ISIN
0.0012463693558365,0.0006599010006003,-0.0005864683552361,0.0005864683552361,Underweighted,2014,JP3551200003
0.0014948378756375,0.0017717394049822,0.0002769015293446,0.0002769015293446,Overweighted,2014,JP3246400000
0.0013162773125879,0.0010723869769492,-0.0002438903356386,0.0002438903356386,Underweighted,2014,JP3605400005
0.0015800681242797,0.0013490642731525,-0.0002310038511271,0.0002310038511271,Underweighted,2014,JP3522200009
0.000563263809642,0.0003457196823452,-0.0002175441272967,0.0002175441272967,Underweighted,2014,JP3223800008
0.0006956912395118,0.0005150526162591,-0.0001806386232527,0.0001806386232527,Underweighted,2014,JP3158800007
0.0004770193902041,0.0003152732470507,-0.0001617461431533,0.0001617461431533,Underweighted,2014,JP3595200001
0.0007906941044446,0.000629199021053,-0.0001614950833915,0.0001614950833915,Underweighted,2014,JP3845400005
0.0012003326520111,0.0010496791924855,-0.0001506534595256,0.0001506534595256,Underweighted,2014,AU000000QAN2
0.0006493220206715,0.0004991170259701,-0.0001502049947013,0.0001502049947013,Underweighted,2014,JP3850200001
0.000340638356806,0.0002135296914705,-0.0001271086653355,0.0001271086653355,Underweighted,2014,JP3686800008
0.0013005360517783,0.0011832597342377,-0.0001172763175405,0.0001172763175405,Underweighted,2014,JP3753000003
0.0010888536680856,0.0009727901721632,-0.0001160634959224,0.0001160634959224,Underweighted,2014,JP3449020001
0.0013549587842817,0.0012461917485348,-0.0001087670357469,0.0001087670357469,Underweighted,2014,JP3903000002
0.0012820216157437,0.0011801142283972,-0.0001019073873464,0.0001019073873464,Underweighted,2014,JP3362700001
0.0002408040487054,0.000341390062747,0.0001005860140415,0.0001005860140415,Overweighted,2014,AU000000ERA9
0.0013197786956958,0.0012256590261033,-9.411966959247862e-05,9.411966959247862e-05,Underweighted,2014,JP3289800009
0.0087188828583485,0.0088008053037275,8.192244537901482e-05,8.192244537901482e-05,Overweighted,2014,JP3304200003
0.0040177323740199,0.0039397600658341,-7.797230818586392e-05,7.797230818586392e-05,Underweighted,2014,IE00BKVD2N49
0.0025259104095684,0.002448693534544,-7.721687502432054e-05,7.721687502432054e-05,Underweighted,2014,HK0293001514
0.0014692725193662,0.000975073935835,-0.0004941985835312,0.0004941985835312,Underweighted,2015,JP3551200003
0.0014591410163657,0.0011242240680507,-0.000334916948315,0.000334916948315,Underweighted,2015,JP3522200009
0.0016135746799437,0.0013299935962692,-0.0002835810836745,0.0002835810836745,Underweighted,2015,JP3605400005
0.0006410969597539,0.0003638035365334,-0.0002772934232205,0.0002772934232205,Underweighted,2015,AU000000QAN2
0.0007915977192136,0.0005240275788064,-0.0002675701404071,0.0002675701404071,Underweighted,2015,JP3845400005
0.000638855692966,0.0003781423065103,-0.0002607133864556,0.0002607133864556,Underweighted,2015,JP3850200001
0.0006770518867673,0.0004390571754056,-0.0002379947113617,0.0002379947113617,Underweighted,2015,JP3223800008
0.0027041738775506,0.0024887139126109,-0.0002154599649397,0.0002154599649397,Underweighted,2015,JP3526600006
0.0006725510322096,0.0004724341180849,-0.0002001169141246,0.0002001169141246,Underweighted,2015,JP3158800007
0.0028988312569289,0.0027305012410785,-0.0001683300158503,0.0001683300158503,Underweighted,2015,JP3228600007
0.0015132978389143,0.0013661240497497,-0.0001471737891646,0.0001471737891646,Underweighted,2015,JP3362700001
0.0008267312555377,0.0006886964419675,-0.0001380348135702,0.0001380348135702,Underweighted,2015,AU000000BSL0
0.0016769439028999,0.0015424833587112,-0.0001344605441887,0.0001344605441887,Underweighted,2015,JP3753000003
0.0013885930219947,0.0012637871622279,-0.0001248058597668,0.0001248058597668,Underweighted,2015,JP3449020001
0.001568785986149,0.0014532068009562,-0.0001155791851927,0.0001155791851927,Underweighted,2015,JP3289800009
0.0007686659568466,0.0006550108865632,-0.0001136550702834,0.0001136550702834,Underweighted,2015,JP3595200001
0.0003596714100136,0.0002494012150516,-0.000110270194962,0.000110270194962,Underweighted,2015,JP3686800008
0.0016215870560357,0.001717207382445,9.562032640927184e-05,9.562032640927184e-05,Overweighted,2015,JP3246400000
0.0013600855741309,0.0012657557748553,-9.432979927558927e-05,9.432979927558927e-05,Underweighted,2015,JP3903000002
0.0024907741336706,0.0024054285402768,-8.534559339380514e-05,8.534559339380514e-05,Underweighted,2015,HK0293001514
0.0018244614115434,0.0008812603855593,-0.0009432010259841,0.0009432010259841,Underweighted,2016,JP3585800000
0.0018263423081386,0.0009191219519726,-0.000907220356166,0.000907220356166,Underweighted,2016,JP3551200003
0.0012140704179126,0.0020117116786857,0.0007976412607731,0.0007976412607731,Overweighted,2016,JP3246400000
0.0014228554639152,0.0007339606439032,-0.0006888948200119,0.0006888948200119,Underweighted,2016,JP3522200009
0.0010058598601506,0.0004565265444456,-0.0005493333157049,0.0005493333157049,Underweighted,2016,JP3449020001
0.0004543621970652,0.0,-0.0004543621970652,0.0004543621970652,Removed,2016,JP3850200001
0.0004452587680225,0.0,-0.0004452587680225,0.0004452587680225,Removed,2016,JP3158800007
0.0011592537443051,0.0007293138453286,-0.0004299398989764,0.0004299398989764,Underweighted,2016,JP3362700001
0.0007589348712928,0.0003338597794791,-0.0004250750918136,0.0004250750918136,Underweighted,2016,JP3223800008
0.0008253738839209,0.0004091792996416,-0.0004161945842793,0.0004161945842793,Underweighted,2016,JP3845400005
0.0026401767119199,0.0023384673761553,-0.0003017093357645,0.0003017093357645,Underweighted,2016,AU000000ORG5
0.0013939156187971,0.0010928293384149,-0.0003010862803822,0.0003010862803822,Underweighted,2016,JP3753000003
0.0056849450531412,0.0059803832104382,0.0002954381572969,0.0002954381572969,Overweighted,2016,JP3762600009
0.0006135451550284,0.0003274467665475,-0.0002860983884808,0.0002860983884808,Underweighted,2016,AU000000BSL0
0.0009296407376195,0.0012040765579767,0.0002744358203571,0.0002744358203571,Overweighted,2016,JP3359600008
0.0026754276417961,0.0024118631897914,-0.0002635644520046,0.0002635644520046,Underweighted,2016,JP3526600006
0.0033711715685902,0.0031104800623868,-0.0002606915062034,0.0002606915062034,Underweighted,2016,HK0019000162
0.001692599788559,0.0019453781761131,0.000252778387554,0.000252778387554,Overweighted,2016,JP3351600006
0.0005218949469204,0.00027489037327,-0.0002470045736504,0.0002470045736504,Underweighted,2016,JP3368000000
0.0002510209795344,1.5006548778611002e-05,-0.0002360144307558,0.0002360144307558,Underweighted,2016,AU000000OZL8
0.0047288057792931,0.0030819752046301,-0.0016468305746629,0.0016468305746629,Underweighted,2017,JP3381000003
0.0017523066976516,0.0001445139019342,-0.0016077927957174,0.0016077927957174,Underweighted,2017,JP3551200003
0.0023786426341643,0.0007881505076342,-0.00159049212653,0.00159049212653,Underweighted,2017,JP3585800000
0.002152923888864,0.0007609769321972,-0.0013919469566668,0.0013919469566668,Underweighted,2017,JP3386030005
0.0014208125209277,0.0003065173535416,-0.001114295167386,0.001114295167386,Underweighted,2017,JP3522200009
0.0013669712508955,0.0002530124517069,-0.0011139587991886,0.0011139587991886,Underweighted,2017,AU000000ORG5
0.0009644358953401,1.7706739588590642e-08,-0.0009644181886005,0.0009644181886005,Underweighted,2017,JP3449020001
0.0009419541247835,3.5211502222658675e-08,-0.0009419189132813,0.0009419189132813,Underweighted,2017,JP3753000003
0.000840849727567,2.5389141452386108e-08,-0.0008408243384255,0.0008408243384255,Underweighted,2017,SG1R50925390
0.0016638417320499,0.0009086791353985,-0.0007551625966514,0.0007551625966514,Underweighted,2017,HK0293001514
0.0029068205181142,0.0021707569763718,-0.0007360635417424,0.0007360635417424,Underweighted,2017,JP3526600006
0.0023671889266174,0.00170243947374,-0.0006647494528773,0.0006647494528773,Underweighted,2017,HK0019000162
0.0008484173557676,0.0002103255618598,-0.0006380917939078,0.0006380917939078,Underweighted,2017,JP3845400005
0.0006376790870369,5.800633670472748e-09,-0.0006376732864032,0.0006376732864032,Underweighted,2017,JP3362700001
0.0007680810952565,0.0001642595301218,-0.0006038215651346,0.0006038215651346,Underweighted,2017,JP3595200001
0.0058750140034288,0.0064711670807141,0.0005961530772852,0.0005961530772852,Overweighted,2017,JP3762600009
0.0005638463433834,6.306485735202905e-08,-0.000563783278526,0.000563783278526,Underweighted,2017,JP3158800007
0.0090790504933933,0.0096425444389447,0.0005634939455514,0.0005634939455514,Overweighted,2017,JP3802300008
0.002080196715437,0.002642769026401,0.0005625723109639,0.0005625723109639,Overweighted,2017,JP3973400009
0.0009331841889615,0.0014819432972388,0.0005487591082772,0.0005487591082772,Overweighted,2017,JP3350800003
0.0014327575487576,9.447897145232796e-12,-0.0014327575393097,0.0014327575393097,Underweighted,2018,JP3585800000
0.0010271432621683,1.002879745860818e-11,-0.0010271432521395,0.0010271432521395,Underweighted,2018,JP3551200003
0.0009554442862777,2.3872336416725706e-12,-0.0009554442838904,0.0009554442838904,Underweighted,2018,JP3522200009
0.0009426942191015,2.962404483739559e-11,-0.0009426941894775,0.0009426941894775,Underweighted,2018,SG1R50925390
0.0008648994167013,1.9735228166531503e-11,-0.0008648993969661,0.0008648993969661,Underweighted,2018,JP3362700001
0.0008269903384654,2.5880991233564093e-11,-0.0008269903125844,0.0008269903125844,Underweighted,2018,JP3753000003
0.0012366560482696,0.000505305364656,-0.0007313506836135,0.0007313506836135,Underweighted,2018,HK0293001514
0.0010542695733128,0.000375791911325,-0.0006784776619877,0.0006784776619877,Underweighted,2018,JP3449020001
0.002615829202558,0.0019661190740644,-0.0006497101284936,0.0006497101284936,Underweighted,2018,JP3386030005
0.0053897597053928,0.0048093848903416,-0.0005803748150512,0.0005803748150512,Underweighted,2018,JP3381000003
0.0005650146591309,5.8097715015853677e-11,-0.0005650146010332,0.0005650146010332,Underweighted,2018,JP3158800007
0.0008261445396166,0.0002633393184591,-0.0005628052211575,0.0005628052211575,Underweighted,2018,JP3289800009
0.0023464142316918,0.0018148194212662,-0.0005315948104255,0.0005315948104255,Underweighted,2018,JP3526600006
0.0005310144799945,3.086937690866926e-11,-0.0005310144491251,0.0005310144491251,Underweighted,2018,JP3223800008
0.0057452405502743,0.0062566228627001,0.0005113823124257,0.0005113823124257,Overweighted,2018,JP3762600009
0.0022540001933888,0.0017546247352301,-0.0004993754581587,0.0004993754581587,Underweighted,2018,AU000000ORG5
